deadhead_id,service_id,block_id,shape_id,to_trip_id,from_trip_id,to_deadhead_id,from_deadhead_id
55806677,SpgStd,B24-20,,55805658,,,
55806580,SpgStd,B24-20,,,55805664,,
55806793,SpgStd,B24-21,,55805536,,,
55806795,SpgStd,B24-21,,,55806229,,
55806696,SpgStd,B24-22,,55805537,,,
55806664,SpgStd,B24-22,,,55805517,,
55891432,SpgWkd,B24-24,,55889266,,,
55891255,SpgWkd,B24-24,,,55890361,,
55896293,Jnh,B24-24,,55894090,,,
55896294,Jnh,B24-24,,,55895178,,
55891228,SpgWkd,B24-25,,55890374,,,
55891337,SpgWkd,B24-25,,,55889253,,
55896165,Jnh,B24-25,,55895191,,,
55896161,Jnh,B24-25,,,55894077,,
55891649,SpgWkd,B24-26,,55889181,,,
55891650,SpgWkd,B24-26,,55889255,55889119,,
55891397,SpgWkd,B24-26,,,55889259,,
55896216,Jnh,B24-26,,55895559,,,
55896318,Jnh,B24-26,,55894760,55895578,,
55896334,Jnh,B24-26,,,55894250,,
55891450,SpgWkd,B24-27,,55889939,,,
55891265,SpgWkd,B24-27,,,55889426,,
55895994,Jnh,B24-27,,55894091,,,
55896081,Jnh,B24-27,,,55894079,,
55891244,SpgWkd,B24-28,,55889267,,,
55891608,SpgWkd,B24-28,,,55889424,,
55896068,Jnh,B24-28,,55894078,,,
55896381,Jnh,B24-28,,,55894082,,
55891673,SpgWkd,B24-29,,55889258,,,
55891674,SpgWkd,B24-29,,,55889236,,
55896256,Jnh,B24-29,,55894085,,,
55896403,Jnh,B24-29,,,55894060,,
55809258,SpgSnd,B24-3,,55808636,,,
55809148,SpgSnd,B24-3,,,55808629,,
55897990,MmlD,B24-3,,55897429,,,
55897992,MmlD,B24-3,,,55897417,,
55809125,SpgSnd,B24-4,,55808633,,,
55809241,SpgSnd,B24-4,,,55808631,,
55898031,MmlD,B24-4,,55897425,,,
55897911,MmlD,B24-4,,,55897421,,
55809190,SpgSnd,B24-5,,55808638,,,
55809192,SpgSnd,B24-5,,,55808626,,
55806588,SpgStd,B26-23,,55805598,,,
55806694,SpgStd,B26-23,,,55806079,,
55806607,SpgStd,B26-24,,55806205,,,
55806788,SpgStd,B26-24,,,55806235,,
55806840,SpgStd,B26-25,,55806216,,,
55806841,SpgStd,B26-25,,,55806075,,
55806799,SpgStd,B26-26,,55806199,,,
55806801,SpgStd,B26-26,,,55805633,,
55891511,SpgWkd,B26-30,,55889442,,,
55891169,SpgWkd,B26-30,,,55890604,,
55896303,Jnh,B26-30,,55894266,,,
55896230,Jnh,B26-30,,,55895408,,
55806632,SpgStd,B29-27,,55805501,,,
55806077,SpgStd,B29-27,,55805666,55805503,,
55806844,SpgStd,B29-27,,,55805831,,
55806685,SpgStd,B29-28,,55805696,,,
55806850,SpgStd,B29-28,,55805833,55805475,,
55806851,SpgStd,B29-28,,,55805845,,
55806874,SpgStd,B29-29,,55805665,,,
55806875,SpgStd,B29-29,,,55805841,,
55806872,SpgStd,B29-30,,55805838,,,
55806873,SpgStd,B29-30,,,55805842,,
55891588,SpgWkd,B29-31,,55889218,,,
55891589,SpgWkd,B29-31,,,55889224,,
55896091,Jnh,B29-31,,55894030,,,
55895995,Jnh,B29-31,,,55894041,,
55891682,SpgWkd,B29-32,,55889219,,,
55891316,SpgWkd,B29-32,,55889296,55889225,,
55891683,SpgWkd,B29-32,,,55889309,,
55895985,Jnh,B29-32,,55894042,,,
55896191,Jnh,B29-32,,55894313,55894048,,
55896253,Jnh,B29-32,,,55894529,,
55891226,SpgWkd,B29-33,,55890054,,,
55891524,SpgWkd,B29-33,,,55889229,,
55895993,Jnh,B29-33,,55894677,,,
55896372,Jnh,B29-33,,55894050,55894370,,
55896373,Jnh,B29-33,,,55894053,,
55891489,SpgWkd,B29-34,,55889043,,,
55891600,SpgWkd,B29-34,,55889206,55889043,,
55891610,SpgWkd,B29-34,,,55889038,,
55896417,Jnh,B29-34,,55894043,,,
55896418,Jnh,B29-34,,55894968,55894049,,
55896115,Jnh,B29-34,,,55894923,,
55891214,SpgWkd,B29-35,,55889220,,,
55891494,SpgWkd,B29-35,,55889761,55889200,,
55891260,SpgWkd,B29-35,,,55889501,,
55896245,Jnh,B29-35,,55894034,,,
55896048,Jnh,B29-35,,,55895658,,
55891430,SpgWkd,B29-36,,55890087,,,
55891221,SpgWkd,B29-36,,55889210,55890095,,
55891381,SpgWkd,B29-36,,,55891115,,
55896119,Jnh,B29-36,,55894044,,,
55896129,Jnh,B29-36,,55894209,55894024,,
55896182,Jnh,B29-36,,,55894227,,
55891653,SpgWkd,B29-37,,55890055,,,
55891655,SpgWkd,B29-37,,,55890049,,
55896040,Jnh,B29-37,,55894868,,,
55896096,Jnh,B29-37,,,55894881,,
55891663,SpgWkd,B29-38,,55890058,,,
55891664,SpgWkd,B29-38,,,55890062,,
55896394,Jnh,B29-38,,55894876,,,
55896395,Jnh,B29-38,,,55894880,,
55891530,SpgWkd,B29-39,,55890059,,,
55891670,SpgWkd,B29-39,,,55890063,,
55809164,SpgSnd,B30-10,,55808620,,,
55809127,SpgSnd,B30-10,,,55808545,,
55806657,SpgStd,B30-31,,55805670,,,
55806752,SpgStd,B30-31,,,55805675,,
55806722,SpgStd,B30-32,,55805676,,,
55806606,SpgStd,B30-32,,,55805687,,
55806794,SpgStd,B30-33,,55805692,,,
55806796,SpgStd,B30-33,,,55806045,,
55806587,SpgStd,B30-34,,55805480,,,
55806836,SpgStd,B30-34,,,55805954,,
55806859,SpgStd,B30-35,,55805483,,,
55806860,SpgStd,B30-35,,,55805945,,
55896404,Jnh,B30-39,,55894801,,,
55895395,Jnh,B30-39,,55894838,55894810,,
55896406,Jnh,B30-39,,,55894838,,
55891536,SpgWkd,B30-40,,55889980,,,
55891586,SpgWkd,B30-40,,,55889987,,
55896235,Jnh,B30-40,,55894769,,,
55896211,Jnh,B30-40,,55894192,55895399,,
55896247,Jnh,B30-40,,,55894224,,
55891465,SpgWkd,B30-41,,55889948,,,
55891370,SpgWkd,B30-41,,,55890589,,
55896206,Jnh,B30-41,,55894771,,,
55896039,Jnh,B30-41,,,55894648,,
55891281,SpgWkd,B30-42,,55889950,,,
55891271,SpgWkd,B30-42,,,55889986,,
55896005,Jnh,B30-42,,55894821,,,
55896393,Jnh,B30-42,,55895534,55894792,,
55896089,Jnh,B30-42,,,55895482,,
55891681,SpgWkd,B30-43,,55889033,,,
55891451,SpgWkd,B30-43,,,55889971,,
55896200,Jnh,B30-43,,55894782,,,
55896112,Jnh,B30-43,,,55895553,,
55891295,SpgWkd,B30-44,,55889967,,,
55891351,SpgWkd,B30-44,,,55890782,,
55896351,Jnh,B30-44,,55894790,,,
55896353,Jnh,B30-44,,,55894943,,
55891273,SpgWkd,B30-45,,55889974,,,
55891659,SpgWkd,B30-45,,,55889979,,
55896202,Jnh,B30-45,,55894788,,,
55896208,Jnh,B30-45,,,55895592,,
55891526,SpgWkd,B30-46,,55889893,,,
55891504,SpgWkd,B30-46,,,55890001,,
55896035,Jnh,B30-46,,55894795,,,
55896391,Jnh,B30-46,,,55894800,,
55891594,SpgWkd,B30-47,,55889961,,,
55891212,SpgWkd,B30-47,,,55889999,,
55896350,Jnh,B30-47,,55894715,,,
55896352,Jnh,B30-47,,,55894819,,
55897974,MmlD,B30-5,,55897192,,,
55897976,MmlD,B30-5,,,55897333,,
55809193,SpgSnd,B30-6,,55808402,,,
55809195,SpgSnd,B30-6,,,55808543,,
55898070,MmlD,B30-6,,55897364,,,
55898072,MmlD,B30-6,,,55897341,,
55809212,SpgSnd,B30-7,,55808679,,,
55809214,SpgSnd,B30-7,,,55808587,,
55897979,MmlD,B30-7,,55897410,,,
55897930,MmlD,B30-7,,,55897338,,
55809261,SpgSnd,B30-8,,55808684,,,
55809116,SpgSnd,B30-8,,,55808618,,
55897993,MmlD,B30-8,,55897476,,,
55897995,MmlD,B30-8,,,55897375,,
55809271,SpgSnd,B30-9,,55808560,,,
55809150,SpgSnd,B30-9,,,55808552,,
55897958,MmlD,B31-10,,55897499,,,
55897961,MmlD,B31-10,,,55897607,,
55809120,SpgSnd,B31-11,,55808522,,,
55809162,SpgSnd,B31-11,,,55808954,,
55897950,MmlD,B31-11,,55897727,,,
55897952,MmlD,B31-11,,,55897585,,
55809166,SpgSnd,B31-12,,55808937,,,
55809168,SpgSnd,B31-12,,,55808816,,
55898016,MmlD,B31-12,,55897214,,,
55897906,MmlD,B31-12,,,55897408,,
55809252,SpgSnd,B31-13,,55808807,,,
55809253,SpgSnd,B31-13,,,55808437,,
55898075,MmlD,B31-13,,55897212,,,
55898076,MmlD,B31-13,,,55897227,,
55809268,SpgSnd,B31-14,,55808424,,,
55809137,SpgSnd,B31-14,,,55808662,,
55897920,MmlD,B31-14,,55897202,,,
55898010,MmlD,B31-14,,,55897456,,
55809136,SpgSnd,B31-15,,55808667,,,
55809267,SpgSnd,B31-15,,,55808438,,
55898021,MmlD,B31-15,,55897454,,,
55898022,MmlD,B31-15,,,55897228,,
55809215,SpgSnd,B31-16,,55808809,,,
55809217,SpgSnd,B31-16,,,55808582,,
55898033,MmlD,B31-16,,55897614,,,
55898034,MmlD,B31-16,,55897435,55897637,,
55898035,MmlD,B31-16,,,55897445,,
55809156,SpgSnd,B31-17,,55808818,,,
55809124,SpgSnd,B31-17,,,55808822,,
55897946,MmlD,B31-17,,55897615,,,
55897912,MmlD,B31-17,,,55897372,,
55809167,SpgSnd,B31-18,,55808811,,,
55809152,SpgSnd,B31-18,,,55808826,,
55898036,MmlD,B31-18,,55897438,,,
55898037,MmlD,B31-18,,55897605,55897442,,
55898038,MmlD,B31-18,,,55897215,,
55809197,SpgSnd,B31-19,,55808827,,,
55809133,SpgSnd,B31-19,,,55808425,,
55897956,MmlD,B31-19,,55897590,,,
55897904,MmlD,B31-19,,,55897373,,
55897968,MmlD,B31-20,,55897601,,,
55897941,MmlD,B31-20,,,55897195,,
55898041,MmlD,B31-21,,55897218,,,
55898043,MmlD,B31-21,,,55897376,,
55806701,SpgStd,B31-36,,55805699,,,
55806703,SpgStd,B31-36,,,55806050,,
55806706,SpgStd,B31-37,,55806064,,,
55806605,SpgStd,B31-37,,,55805716,,
55806707,SpgStd,B31-38,,55805731,,,
55806609,SpgStd,B31-38,,,55806299,,
55806689,SpgStd,B31-39,,55805779,,,
55806649,SpgStd,B31-39,,,55806294,,
55806800,SpgStd,B31-40,,55806293,,,
55806802,SpgStd,B31-40,,,55805745,,
55806749,SpgStd,B31-41,,55806314,,,
55806589,SpgStd,B31-41,,,55806541,,
55806867,SpgStd,B31-42,,55806290,,,
55806634,SpgStd,B31-42,,,55805730,,
55806659,SpgStd,B31-43,,55805905,,,
55806823,SpgStd,B31-43,,,55805755,,
55806828,SpgStd,B31-44,,55805746,,,
55806830,SpgStd,B31-44,,,55806068,,
55806865,SpgStd,B31-45,,55805756,,,
55806866,SpgStd,B31-45,,,55805769,,
55806604,SpgStd,B31-46,,55806067,,,
55806858,SpgStd,B31-46,,,55806073,,
55806731,SpgStd,B31-47,,55805717,,,
55806732,SpgStd,B31-47,,55805809,55806295,,
55806678,SpgStd,B31-47,,,55805800,,
55891540,SpgWkd,B31-48,,55890137,,,
55891533,SpgWkd,B31-48,,,55890093,,
55806738,SpgStd,B31-48,,55806313,,,
55806616,SpgStd,B31-48,,,55806303,,
55896087,Jnh,B31-48,,55894955,,,
55896270,Jnh,B31-48,,,55894915,,
55891551,SpgWkd,B31-49,,55890075,,,
55891552,SpgWkd,B31-49,,,55890089,,
55806763,SpgStd,B31-49,,55806318,,,
55806612,SpgStd,B31-49,,,55806308,,
55896283,Jnh,B31-49,,55894893,,,
55896196,Jnh,B31-49,,,55894907,,
55891557,SpgWkd,B31-50,,55890076,,,
55891558,SpgWkd,B31-50,,,55890094,,
55896295,Jnh,B31-50,,55894894,,,
55896296,Jnh,B31-50,,,55894912,,
55891309,SpgWkd,B31-51,,55890083,,,
55891231,SpgWkd,B31-51,,,55890102,,
55896422,Jnh,B31-51,,55894905,,,
55896118,Jnh,B31-51,,,55894922,,
55891272,SpgWkd,B31-52,,55889039,,,
55889935,SpgWkd,B31-52,,55889051,55889039,,
55891598,SpgWkd,B31-52,,55890148,55889051,,
55891367,SpgWkd,B31-52,,,55890100,,
55896194,Jnh,B31-52,,55894901,,,
55896062,Jnh,B31-52,,,55894914,,
55891615,SpgWkd,B31-53,,55890181,,,
55891453,SpgWkd,B31-53,,,55890120,,
55896281,Jnh,B31-53,,55894118,,,
55896248,Jnh,B31-53,,,55894931,,
55891227,SpgWkd,B31-54,,55889164,,,
55891654,SpgWkd,B31-54,,,55891082,,
55896204,Jnh,B31-54,,55894969,,,
55896243,Jnh,B31-54,,,55894927,,
55891685,SpgWkd,B31-55,,55890171,,,
55891509,SpgWkd,B31-55,,,55891078,,
55896003,Jnh,B31-55,,55894987,,,
55896025,Jnh,B31-55,,,55895654,,
55891289,SpgWkd,B31-56,,55890168,,,
55891235,SpgWkd,B31-56,,,55890549,,
55896155,Jnh,B31-56,,55894995,,,
55896026,Jnh,B31-56,,,55895010,,
55891449,SpgWkd,B31-57,,55890179,,,
55891672,SpgWkd,B31-57,,,55890263,,
55896412,Jnh,B31-57,,55894985,,,
55896056,Jnh,B31-57,,,55895657,,
55891636,SpgWkd,B31-58,,55890529,,,
55891468,SpgWkd,B31-58,,,55890126,,
55896190,Jnh,B31-58,,55894152,,,
55896059,Jnh,B31-58,,,55895660,,
55891268,SpgWkd,B31-59,,55890339,,,
55891658,SpgWkd,B31-59,,,55890214,,
55896379,Jnh,B31-59,,55894556,,,
55896380,Jnh,B31-59,,,55895653,,
55891250,SpgWkd,B31-60,,55890203,,,
55891408,SpgWkd,B31-60,,,55890072,,
55896359,Jnh,B31-60,,55895009,,,
55896361,Jnh,B31-60,,,55894944,,
55891543,SpgWkd,B31-61,,55890154,,,
55891333,SpgWkd,B31-61,,,55890112,,
55896399,Jnh,B31-61,,55895023,,,
55896400,Jnh,B31-61,,,55894890,,
55891561,SpgWkd,B31-62,,55890158,,,
55891426,SpgWkd,B31-62,,,55890116,,
55896390,Jnh,B31-62,,55895024,,,
55896077,Jnh,B31-62,,,55895032,,
55891627,SpgWkd,B31-63,,55890166,,,
55891491,SpgWkd,B31-63,,,55891090,,
55896146,Jnh,B31-63,,55894698,,,
55896171,Jnh,B31-63,,,55894929,,
55891595,SpgWkd,B31-64,,55890170,,,
55891339,SpgWkd,B31-64,,,55891091,,
55896023,Jnh,B31-64,,55894988,,,
55896357,Jnh,B31-64,,,55894563,,
55897913,MmlD,B31-9,,55897312,,,
55897949,MmlD,B31-9,,,55897744,,
55891318,SpgWkd,B32-100,,55890384,,,
55891300,SpgWkd,B32-100,,55890572,55890381,,
55891477,SpgWkd,B32-100,,,55890565,,
55891247,SpgWkd,B32-101,,55890321,,,
55891225,SpgWkd,B32-101,,,55890563,,
55891628,SpgWkd,B32-102,,55889042,,,
55891537,SpgWkd,B32-102,,,55890566,,
55890893,SpgWkd,B32-103,,55889052,,,
55890853,SpgWkd,B32-103,,,55889052,,
55809155,SpgSnd,B32-20,,55808785,,,
55809157,SpgSnd,B32-20,,,55808830,,
55809163,SpgSnd,B32-21,,55808723,,,
55809165,SpgSnd,B32-21,,,55808580,,
55809189,SpgSnd,B32-22,,55808768,,,
55809191,SpgSnd,B32-22,,,55808544,,
55897945,MmlD,B32-22,,55897575,,,
55897947,MmlD,B32-22,,,55897620,,
55809182,SpgSnd,B32-23,,55808784,,,
55809184,SpgSnd,B32-23,,,55808840,,
55897955,MmlD,B32-23,,55897513,,,
55897957,MmlD,B32-23,,,55897622,,
55809230,SpgSnd,B32-24,,55808890,,,
55809231,SpgSnd,B32-24,,,55808748,,
55897981,MmlD,B32-24,,55897558,,,
55897983,MmlD,B32-24,,,55897623,,
55809274,SpgSnd,B32-25,,55808903,,,
55809144,SpgSnd,B32-25,,,55808790,,
55897953,MmlD,B32-25,,55897621,,,
55897928,MmlD,B32-25,,,55897325,,
55809143,SpgSnd,B32-26,,55808885,,,
55809240,SpgSnd,B32-26,,55808514,55808904,,
55809129,SpgSnd,B32-26,,,55808520,,
55897997,MmlD,B32-26,,55897676,,,
55897998,MmlD,B32-26,,,55897551,,
55809277,SpgSnd,B32-27,,55808867,,,
55809121,SpgSnd,B32-27,,,55808591,,
55898023,MmlD,B32-27,,55897693,,,
55897927,MmlD,B32-27,,,55897482,,
55809134,SpgSnd,B32-28,,55808738,,,
55809254,SpgSnd,B32-28,,,55808751,,
55898062,MmlD,B32-28,,55897657,,,
55898064,MmlD,B32-28,,,55897548,,
55809264,SpgSnd,B32-29,,55808788,,,
55809265,SpgSnd,B32-29,,,55808779,,
55898067,MmlD,B32-29,,55897543,,,
55898068,MmlD,B32-29,,,55897538,,
55809269,SpgSnd,B32-30,,55808740,,,
55809270,SpgSnd,B32-30,,,55808746,,
55897915,MmlD,B32-30,,55897467,,,
55898007,MmlD,B32-30,,,55897541,,
55809222,SpgSnd,B32-31,,55808868,,,
55809225,SpgSnd,B32-31,,,55808846,,
55898012,MmlD,B32-31,,55897577,,,
55898013,MmlD,B32-31,,,55897485,,
55809229,SpgSnd,B32-32,,55808873,,,
55809139,SpgSnd,B32-32,,,55808847,,
55897922,MmlD,B32-32,,55897583,,,
55898019,MmlD,B32-32,,,55897569,,
55809170,SpgSnd,B32-33,,55808875,,,
55809147,SpgSnd,B32-33,,,55808583,,
55897918,MmlD,B32-33,,55897530,,,
55898024,MmlD,B32-33,,,55897536,,
55809232,SpgSnd,B32-34,,55808878,,,
55809233,SpgSnd,B32-34,,55808642,55808547,,
55809235,SpgSnd,B32-34,,,55808518,,
55898069,MmlD,B32-34,,55897658,,,
55898071,MmlD,B32-34,,,55897632,,
55809194,SpgSnd,B32-35,,55808883,,,
55809118,SpgSnd,B32-35,,,55808865,,
55898066,MmlD,B32-35,,55897660,,,
55897929,MmlD,B32-35,,,55897638,,
55809237,SpgSnd,B32-36,,55808884,,,
55809128,SpgSnd,B32-36,,,55808866,,
55898073,MmlD,B32-36,,55897661,,,
55898074,MmlD,B32-36,,55897437,55897631,,
55897924,MmlD,B32-36,,,55897443,,
55897982,MmlD,B32-37,,55897669,,,
55897908,MmlD,B32-37,,,55897655,,
55897985,MmlD,B32-38,,55897670,,,
55897923,MmlD,B32-38,,,55897656,,
55897988,MmlD,B32-39,,55897675,,,
55897910,MmlD,B32-39,,,55897694,,
55806688,SpgStd,B32-50,,55806003,,,
55806615,SpgStd,B32-50,,,55806115,,
55806675,SpgStd,B32-51,,55806093,,,
55806715,SpgStd,B32-51,,,55806097,,
55806762,SpgStd,B32-52,,55805970,,,
55806764,SpgStd,B32-52,,,55806118,,
55806695,SpgStd,B32-53,,55806037,,,
55806697,SpgStd,B32-53,,,55806105,,
55806757,SpgStd,B32-54,,55806151,,,
55806759,SpgStd,B32-54,,,55806111,,
55806770,SpgStd,B32-55,,55805974,,,
55806829,SpgStd,B32-55,,,55806147,,
55806782,SpgStd,B32-56,,55806182,,,
55806618,SpgStd,B32-56,,,55806196,,
55806852,SpgStd,B32-57,,55806188,,,
55806626,SpgStd,B32-57,,,55805956,,
55806758,SpgStd,B32-58,,55806169,,,
55806622,SpgStd,B32-58,,,55805991,,
55806864,SpgStd,B32-59,,55806087,,,
55806652,SpgStd,B32-59,,,55806035,,
55806879,SpgStd,B32-60,,55806194,,,
55806663,SpgStd,B32-60,,,55805957,,
55806743,SpgStd,B32-61,,55806158,,,
55806670,SpgStd,B32-61,,,55806134,,
55806803,SpgStd,B32-62,,55806165,,,
55806665,SpgStd,B32-62,,,55806126,,
55806595,SpgStd,B32-63,,55806060,,,
55806656,SpgStd,B32-63,,,55805960,,
55806819,SpgStd,B32-64,,55806172,,,
55806821,SpgStd,B32-64,,,55806128,,
55891567,SpgWkd,B32-65,,55890288,,,
55891569,SpgWkd,B32-65,,,55890511,,
55806845,SpgStd,B32-65,,55806022,,,
55806847,SpgStd,B32-65,,,55806015,,
55896029,Jnh,B32-65,,55895105,,,
55896233,Jnh,B32-65,,,55895042,,
55891320,SpgWkd,B32-66,,55890430,,,
55891520,SpgWkd,B32-66,,,55890229,,
55806868,SpgStd,B32-66,,55805962,,,
55806869,SpgStd,B32-66,,,55806039,,
55896434,Jnh,B32-66,,55895247,,,
55896435,Jnh,B32-66,,,55895246,,
55891547,SpgWkd,B32-67,,55890289,,,
55891389,SpgWkd,B32-67,,,55890225,,
55806881,SpgStd,B32-67,,55806014,,,
55806882,SpgStd,B32-67,,,55805969,,
55896280,Jnh,B32-67,,55895106,,,
55896282,Jnh,B32-67,,,55895328,,
55891299,SpgWkd,B32-68,,55890496,,,
55891592,SpgWkd,B32-68,,,55889736,,
55806761,SpgStd,B32-68,,55806180,,,
55806630,SpgStd,B32-68,,,55806141,,
55895996,Jnh,B32-68,,55895307,,,
55896180,Jnh,B32-68,,,55895252,,
55891254,SpgWkd,B32-69,,55890290,,,
55891571,SpgWkd,B32-69,,,55890516,,
55896309,Jnh,B32-69,,55895107,,,
55896311,Jnh,B32-69,,,55895327,,
55891290,SpgWkd,B32-70,,55890412,,,
55891267,SpgWkd,B32-70,,55889369,55890411,,
55891412,SpgWkd,B32-70,,,55889402,,
55896437,Jnh,B32-70,,55895229,,,
55896195,Jnh,B32-70,,,55895228,,
55891575,SpgWkd,B32-71,,55890291,,,
55891298,SpgWkd,B32-71,,,55890509,,
55896286,Jnh,B32-71,,55895108,,,
55896288,Jnh,B32-71,,,55895320,,
55891542,SpgWkd,B32-72,,55890215,,,
55891544,SpgWkd,B32-72,,,55890478,,
55896277,Jnh,B32-72,,55895033,,,
55896279,Jnh,B32-72,,,55895289,,
55891280,SpgWkd,B32-73,,55889047,,,
55891274,SpgWkd,B32-73,,55890420,55889047,,
55891266,SpgWkd,B32-73,,,55890423,,
55896094,Jnh,B32-73,,55895237,,,
55896424,Jnh,B32-73,,,55895055,,
55891366,SpgWkd,B32-74,,55890520,,,
55891686,SpgWkd,B32-74,,,55889308,,
55896083,Jnh,B32-74,,55895331,,,
55896326,Jnh,B32-74,,,55895325,,
55891245,SpgWkd,B32-75,,55890424,,,
55891286,SpgWkd,B32-75,,,55890104,,
55896075,Jnh,B32-75,,55895241,,,
55896103,Jnh,B32-75,,55894193,55895234,,
55896036,Jnh,B32-75,,,55894226,,
55891521,SpgWkd,B32-76,,55890299,,,
55891541,SpgWkd,B32-76,,55889370,55890232,,
55891348,SpgWkd,B32-76,,,55889405,,
55896331,Jnh,B32-76,,55895114,,,
55896027,Jnh,B32-76,,,55895053,,
55891527,SpgWkd,B32-77,,55890300,,,
55891438,SpgWkd,B32-77,,,55890238,,
55896272,Jnh,B32-77,,55895117,,,
55896045,Jnh,B32-77,,,55895061,,
55891249,SpgWkd,B32-78,,55890460,,,
55891288,SpgWkd,B32-78,,,55890469,,
55896157,Jnh,B32-78,,55895065,,,
55895980,Jnh,B32-78,,,55895282,,
55891229,SpgWkd,B32-79,,55890579,,,
55891702,SpgWkd,B32-79,,,55890543,,
55896377,Jnh,B32-79,,55895267,,,
55896378,Jnh,B32-79,,,55895354,,
55891689,SpgWkd,B32-80,,55890323,,,
55891419,SpgWkd,B32-80,,,55890550,,
55896255,Jnh,B32-80,,55895283,,,
55896009,Jnh,B32-80,,,55894636,,
55891312,SpgWkd,B32-81,,55890474,,,
55891374,SpgWkd,B32-81,,,55890264,,
55896058,Jnh,B32-81,,55895391,,,
55896226,Jnh,B32-81,,,55895361,,
55891428,SpgWkd,B32-82,,55891043,,,
55891466,SpgWkd,B32-82,,,55890555,,
55896041,Jnh,B32-82,,55895253,,,
55896142,Jnh,B32-82,,,55895360,,
55891407,SpgWkd,B32-83,,55890449,,,
55891439,SpgWkd,B32-83,,,55889790,,
55896261,Jnh,B32-83,,55895638,,,
55896125,Jnh,B32-83,,,55895366,,
55891210,SpgWkd,B32-84,,55890583,,,
55891387,SpgWkd,B32-84,,,55890259,,
55896071,Jnh,B32-84,,55895264,,,
55896401,Jnh,B32-84,,55894215,55895076,,
55896219,Jnh,B32-84,,,55894243,,
55891238,SpgWkd,B32-85,,55890584,,,
55891415,SpgWkd,B32-85,,,55890123,,
55896407,Jnh,B32-85,,55895142,,,
55896016,Jnh,B32-85,,,55895365,,
55891218,SpgWkd,B32-86,,55890456,,,
55891343,SpgWkd,B32-86,,,55890265,,
55896332,Jnh,B32-86,,55894990,,,
55896333,Jnh,B32-86,,,55895356,,
55891666,SpgWkd,B32-87,,55890528,,,
55891484,SpgWkd,B32-87,,,55890266,,
55896169,Jnh,B32-87,,55895271,,,
55896343,Jnh,B32-87,,,55895082,,
55891535,SpgWkd,B32-88,,55889390,,,
55891647,SpgWkd,B32-88,,55890337,55889417,,
55891322,SpgWkd,B32-88,,,55890275,,
55896398,Jnh,B32-88,,55895339,,,
55896259,Jnh,B32-88,,,55895083,,
55891302,SpgWkd,B32-89,,55890338,,,
55891297,SpgWkd,B32-89,,,55890272,,
55895999,Jnh,B32-89,,55895340,,,
55896120,Jnh,B32-89,,,55895092,,
55891447,SpgWkd,B32-90,,55890340,,,
55891220,SpgWkd,B32-90,,,55890281,,
55895983,Jnh,B32-90,,55895157,,,
55896386,Jnh,B32-90,,,55895098,,
55891394,SpgWkd,B32-91,,55890346,,,
55891665,SpgWkd,B32-91,,,55890286,,
55896396,Jnh,B32-91,,55895163,,,
55896397,Jnh,B32-91,,,55895103,,
55891392,SpgWkd,B32-92,,55890347,,,
55891353,SpgWkd,B32-92,,,55890287,,
55896175,Jnh,B32-92,,55895164,,,
55896130,Jnh,B32-92,,,55895104,,
55891378,SpgWkd,B32-93,,,,55891493,
55891493,SpgWkd,B32-93,,,,,55891378
55896240,Jnh,B32-93,,55895125,,,
55896189,Jnh,B32-93,,,55895064,,
55891549,SpgWkd,B32-94,,55890302,,,
55891440,SpgWkd,B32-94,,,55890245,,
55896156,Jnh,B32-94,,55895128,,,
55895989,Jnh,B32-94,,,55895069,,
55891564,SpgWkd,B32-95,,55890306,,,
55891413,SpgWkd,B32-95,,,55890251,,
55896325,Jnh,B32-95,,55895129,,,
55896043,Jnh,B32-95,,,55895380,,
55891554,SpgWkd,B32-96,,55890308,,,
55891516,SpgWkd,B32-96,,,55890246,,
55896213,Jnh,B32-96,,55894780,,,
55896004,Jnh,B32-96,,,55895263,,
55891581,SpgWkd,B32-97,,55890309,,,
55891485,SpgWkd,B32-97,,,55890573,,
55896012,Jnh,B32-97,,55895137,,,
55896328,Jnh,B32-97,,,55895375,,
55891614,SpgWkd,B32-98,,55890162,,,
55891616,SpgWkd,B32-98,,,55890568,,
55896336,Jnh,B32-98,,55895138,,,
55896084,Jnh,B32-98,,,55895374,,
55891379,SpgWkd,B32-99,,55890315,,,
55891395,SpgWkd,B32-99,,,55890571,,
55896423,Jnh,B33-100,,55893863,,,
55896133,Jnh,B33-100,,,55893883,,
55896173,Jnh,B33-101,,55893845,,,
55896203,Jnh,B33-101,,,55893870,,
55891522,SpgWkd,B33-104,,55889017,,,
55891382,SpgWkd,B33-104,,,55889021,,
55891421,SpgWkd,B33-105,,55889307,,,
55891609,SpgWkd,B33-105,,55889036,55889324,,
55891617,SpgWkd,B33-105,,55889187,55889217,,
55891305,SpgWkd,B33-105,,,55889123,,
55891323,SpgWkd,B33-106,,55888991,,,
55891396,SpgWkd,B33-106,,,55889016,,
55806753,SpgStd,B33-69,,55805814,,,
55806755,SpgStd,B33-69,,,55805823,,
55806811,SpgStd,B33-70,,55806256,,,
55806812,SpgStd,B33-70,,55805259,55806276,,
55806611,SpgStd,B33-70,,,55805549,,
55806774,SpgStd,B33-71,,55805824,,,
55806776,SpgStd,B33-71,,,55805258,,
55896046,Jnh,B33-99,,55893871,,,
55896097,Jnh,B33-99,,,55893875,,
