deadhead_id,arrival_time,departure_time,stop_id,location_sequence,shape_dist_traveled,ops_location_id
55837488,04:45:00,04:45:00,,1,,80000
55837488,04:57:00,04:57:00,64000,2,,
55837489,05:06:00,05:06:00,,1,,80000
55837489,05:15:00,05:15:00,33,2,,
55837490,24:42:00,24:42:00,17861,1,,
55837490,24:54:00,24:54:00,,2,,80000
55837491,09:52:00,09:52:00,13,1,,
55837491,09:59:00,09:59:00,,2,,80000
55837492,24:46:00,24:46:00,33,1,,
55837492,24:54:00,24:54:00,,2,,80000
55837493,13:32:00,13:32:00,150,1,,
55837493,13:35:00,13:35:00,,2,,80000
55837494,25:20:00,25:20:00,33,1,,
55837494,25:28:00,25:28:00,,2,,80000
55837495,08:09:00,08:09:00,899,1,,
55837495,08:20:00,08:20:00,17862,2,,
55837496,19:45:00,19:45:00,7600,1,,
55837496,20:17:00,20:17:00,,2,,80000
55837497,06:43:00,06:43:00,,1,,80000
55837497,07:00:00,07:00:00,899,2,,
55837498,18:26:00,18:26:00,,1,,80000
55837498,18:30:00,18:30:00,13,2,,
55837499,06:53:00,06:53:00,,1,,80000
55837499,07:05:00,07:05:00,111,2,,
55837500,22:43:00,22:43:00,333,1,,
55837500,22:51:00,22:51:00,,2,,80000
55837501,08:10:00,08:10:00,,1,,80000
55837501,08:26:00,08:26:00,64000,2,,
55837502,06:03:00,06:03:00,,1,,80000
55837502,06:15:00,06:15:00,33,2,,
55837503,25:01:00,25:01:00,1555,1,,
55837503,25:22:00,25:22:00,,2,,80000
55837504,22:21:00,22:21:00,,1,,80000
55837504,22:30:00,22:30:00,33,2,,
55837505,20:57:00,20:57:00,142,1,,
55837505,21:09:00,21:09:00,,2,,80000
55837506,08:31:00,08:31:00,,1,,80000
55837506,08:52:00,08:52:00,17862,2,,
55837507,13:01:00,13:01:00,1565,1,,
55837507,13:06:00,13:06:00,875,2,,
55837508,12:07:00,12:07:00,875,1,,
55837508,12:38:00,12:38:00,,2,,80000
55837509,22:08:00,22:08:00,22549,1,,
55837509,22:27:00,22:27:00,,2,,80000
55837510,09:41:00,09:41:00,17861,1,,
55837510,09:57:00,09:57:00,,2,,80000
55837511,06:18:00,06:18:00,,1,,80000
55837511,06:30:00,06:30:00,111,2,,
55837512,25:37:00,25:37:00,334,1,,
55837512,25:52:00,25:52:00,,2,,80000
55837513,19:37:00,19:37:00,150,1,,
55837513,19:40:00,19:40:00,,2,,80000
55837514,12:31:00,12:31:00,142,1,,
55837514,12:43:00,12:43:00,,2,,80000
55837515,07:24:00,07:24:00,,1,,80000
55837515,07:45:00,07:45:00,17862,2,,
55837516,14:49:00,14:49:00,903,1,,
55837516,15:13:00,15:13:00,,2,,80000
55837517,04:42:00,04:42:00,,1,,80000
55837517,05:05:00,05:05:00,900,2,,
55837518,08:13:00,08:13:00,,1,,80000
55837518,08:30:00,08:30:00,899,2,,
55837519,10:26:00,10:26:00,33,1,,
55837519,10:35:00,10:35:00,,2,,80000
55837520,18:51:00,18:51:00,13,1,,
55837520,18:58:00,18:58:00,,2,,80000
55837521,21:44:00,21:44:00,900,1,,
55837521,22:00:00,22:00:00,22549,2,,
55837522,07:40:00,07:40:00,13,1,,
55837522,07:47:00,07:47:00,,2,,80000
55837523,12:32:00,12:32:00,900,1,,
55837523,12:53:00,12:53:00,,2,,80000
55837524,13:08:00,13:08:00,899,1,,
55837524,13:28:00,13:28:00,,2,,80000
55837525,05:16:00,05:16:00,,1,,80000
55837525,05:37:00,05:37:00,334,2,,
55837526,08:39:00,08:39:00,33,1,,
55837526,08:48:00,08:48:00,,2,,80000
55837527,12:47:00,12:47:00,,1,,80000
55837527,13:10:00,13:10:00,1565,2,,
55837528,05:01:00,05:01:00,,1,,80000
55837528,05:10:00,05:10:00,33,2,,
55837529,18:39:00,18:39:00,1026,1,,
55837529,19:03:00,19:03:00,,2,,80000
55837530,19:28:00,19:28:00,142,1,,
55837530,19:40:00,19:40:00,,2,,80000
55837531,09:57:00,09:57:00,,1,,80000
55837531,10:13:00,10:13:00,64000,2,,
55837532,25:11:00,25:11:00,334,1,,
55837532,25:26:00,25:26:00,,2,,80000
55837533,25:26:00,25:26:00,110,1,,
55837533,25:46:00,25:46:00,,2,,80000
55837534,20:22:00,20:22:00,33,1,,
55837534,20:31:00,20:31:00,,2,,80000
55837535,17:40:00,17:40:00,150,1,,
55837535,17:43:00,17:43:00,,2,,80000
55837536,22:53:00,22:53:00,110,1,,
55837536,23:13:00,23:13:00,,2,,80000
55837537,24:41:00,24:41:00,900,1,,
55837537,25:00:00,25:00:00,,2,,80000
55837538,25:15:00,25:15:00,17861,1,,
55837538,25:27:00,25:27:00,,2,,80000
55837539,25:31:00,25:31:00,64000,1,,
55837539,25:42:00,25:42:00,,2,,80000
55837540,24:18:00,24:18:00,142,1,,
55837540,24:27:00,24:27:00,,2,,80000
55837541,21:39:00,21:39:00,899,1,,
55837541,21:59:00,21:59:00,,2,,80000
55837542,13:01:00,13:01:00,150,1,,
55837542,13:04:00,13:04:00,,2,,80000
55837543,25:38:00,25:38:00,13,1,,
55837543,25:43:00,25:43:00,,2,,80000
55837544,18:54:00,18:54:00,64,1,,
55837544,19:09:00,19:09:00,,2,,80000
55837545,16:03:00,16:03:00,178,1,,
55837545,16:16:00,16:16:00,,2,,80000
55837546,22:06:00,22:06:00,,1,,80000
55837546,22:15:00,22:15:00,33,2,,
55837547,09:38:00,09:38:00,899,1,,
55837547,09:58:00,09:58:00,,2,,80000
55837548,25:16:00,25:16:00,33,1,,
55837548,25:24:00,25:24:00,,2,,80000
55837549,17:55:00,17:55:00,334,1,,
55837549,18:14:00,18:14:00,,2,,80000
55837550,09:37:00,09:37:00,,1,,80000
55837550,09:53:00,09:53:00,64,2,,
55837551,19:29:00,19:29:00,64,1,,
55837551,19:44:00,19:44:00,,2,,80000
55837552,12:42:00,12:42:00,6551,1,,
55837552,12:57:00,12:57:00,,2,,80000
55837553,05:36:00,05:36:00,,1,,80000
55837553,05:40:00,05:40:00,150,2,,
55837554,25:06:00,25:06:00,17863,1,,
55837554,25:18:00,25:18:00,,2,,80000
55837555,13:22:00,13:22:00,333,1,,
55837555,13:31:00,13:31:00,,2,,80000
55837556,08:35:00,08:35:00,,1,,80000
55837556,08:52:00,08:52:00,899,2,,
55837557,10:22:00,10:22:00,,1,,80000
55837557,10:38:00,10:38:00,64,2,,
55837558,07:48:00,07:48:00,,1,,80000
55837558,08:00:00,08:00:00,33,2,,
55837559,03:07:00,03:07:00,,1,,80000
55837559,03:26:00,03:26:00,334,2,,
55837560,08:33:00,08:33:00,,1,,80000
55837560,08:45:00,08:45:00,33,2,,
55837561,02:56:00,02:56:00,,1,,80000
55837561,03:20:00,03:20:00,18511,2,,
55837562,09:13:00,09:13:00,,1,,80000
55837562,09:25:00,09:25:00,33,2,,
55837563,08:08:00,08:08:00,64,1,,
55837563,08:23:00,08:23:00,,2,,80000
55837564,03:37:00,03:37:00,,1,,80000
55837564,03:56:00,03:56:00,334,2,,
55837565,04:08:00,04:08:00,,1,,80000
55837565,04:30:00,04:30:00,900,2,,
55837566,04:23:00,04:23:00,,1,,80000
55837566,04:40:00,04:40:00,17862,2,,
55837567,10:54:00,10:54:00,,1,,80000
55837567,10:58:00,10:58:00,150,2,,
55837568,09:52:00,09:52:00,17861,1,,
55837568,10:08:00,10:08:00,,2,,80000
55837569,04:11:00,04:11:00,,1,,80000
55837569,04:35:00,04:35:00,185,2,,
55837570,09:23:00,09:23:00,,1,,80000
55837570,09:40:00,09:40:00,899,2,,
55837571,08:25:00,08:25:00,17861,1,,
55837571,08:41:00,08:41:00,,2,,80000
55837572,04:20:00,04:20:00,,1,,80000
55837572,04:40:00,04:40:00,22549,2,,
55837573,10:23:00,10:23:00,,1,,80000
55837573,10:50:00,10:50:00,8178,2,,
55837574,09:32:00,09:32:00,64000,1,,
55837574,09:47:00,09:47:00,,2,,80000
55837575,09:22:00,09:22:00,,1,,80000
55837575,09:39:00,09:39:00,899,2,,
55837576,08:24:00,08:24:00,899,1,,
55837576,08:44:00,08:44:00,,2,,80000
55837577,04:28:00,04:28:00,,1,,80000
55837577,04:40:00,04:40:00,64,2,,
55837578,09:43:00,09:43:00,,1,,80000
55837578,10:10:00,10:10:00,900,2,,
55837579,08:48:00,08:48:00,64,1,,
55837579,09:03:00,09:03:00,,2,,80000
55837580,04:38:00,04:38:00,,1,,80000
55837580,04:55:00,04:55:00,17862,2,,
55837581,11:25:00,11:25:00,,1,,80000
55837581,11:29:00,11:29:00,150,2,,
55837582,04:34:00,04:34:00,,1,,80000
55837582,04:55:00,04:55:00,334,2,,
55837583,10:48:00,10:48:00,,1,,80000
55837583,11:00:00,11:00:00,33,2,,
55837584,04:27:00,04:27:00,,1,,80000
55837584,04:39:00,04:39:00,64000,2,,
55837585,04:40:00,04:40:00,,1,,80000
55837585,05:00:00,05:00:00,22549,2,,
55837586,09:08:00,09:08:00,,1,,80000
55837586,09:20:00,09:20:00,111,2,,
55837587,08:09:00,08:09:00,64000,1,,
55837587,08:24:00,08:24:00,,2,,80000
55837588,13:12:00,13:12:00,142,1,,
55837588,13:24:00,13:24:00,,2,,80000
55837589,09:16:00,09:16:00,,1,,80000
55837589,09:20:00,09:20:00,13,2,,
55837590,08:15:00,08:15:00,17861,1,,
55837590,08:31:00,08:31:00,,2,,80000
55837591,04:43:00,04:43:00,,1,,80000
55837591,04:55:00,04:55:00,64,2,,
55837592,10:10:00,10:10:00,,1,,80000
55837592,10:22:00,10:22:00,16535,2,,
55837593,09:00:00,09:00:00,64,1,,
55837593,09:15:00,09:15:00,,2,,80000
55837594,10:03:00,10:03:00,,1,,80000
55837594,10:15:00,10:15:00,33,2,,
55837595,08:56:00,08:56:00,64000,1,,
55837595,09:11:00,09:11:00,,2,,80000
55837596,10:23:00,10:23:00,,1,,80000
55837596,10:27:00,10:27:00,150,2,,
55837597,09:25:00,09:25:00,13,1,,
55837597,09:32:00,09:32:00,,2,,80000
55837598,09:33:00,09:33:00,,1,,80000
55837598,09:50:00,09:50:00,1926,2,,
55837599,08:31:00,08:31:00,17861,1,,
55837599,08:47:00,08:47:00,,2,,80000
55837600,04:57:00,04:57:00,,1,,80000
55837600,05:00:00,05:00:00,150,2,,
55837601,09:21:00,09:21:00,,1,,80000
55837601,09:25:00,09:25:00,35201,2,,
55837602,08:00:00,08:00:00,899,1,,
55837602,08:20:00,08:20:00,,2,,80000
55837603,04:59:00,04:59:00,,1,,80000
55837603,05:15:00,05:15:00,1565,2,,
55837604,08:54:00,08:54:00,17861,1,,
55837604,09:09:00,09:09:00,175,2,,
55837605,04:54:00,04:54:00,,1,,80000
55837605,05:20:00,05:20:00,900,2,,
55837606,05:06:00,05:06:00,,1,,80000
55837606,05:25:00,05:25:00,11531,2,,
55837607,09:26:00,09:26:00,,1,,80000
55837607,09:47:00,09:47:00,17862,2,,
55837608,05:17:00,05:17:00,,1,,80000
55837608,05:38:00,05:38:00,17862,2,,
55837609,05:23:00,05:23:00,,1,,80000
55837609,05:35:00,05:35:00,33,2,,
55837610,05:58:00,05:58:00,,1,,80000
55837610,06:30:00,06:30:00,7600,2,,
55837611,09:28:00,09:28:00,,1,,80000
55837611,09:49:00,09:49:00,334,2,,
55837612,08:15:00,08:15:00,150,1,,
55837612,08:18:00,08:18:00,,2,,80000
55837613,05:01:00,05:01:00,,1,,80000
55837613,05:22:00,05:22:00,334,2,,
55837614,05:02:00,05:02:00,,1,,80000
55837614,05:19:00,05:19:00,17863,2,,
55837615,06:06:00,06:06:00,,1,,80000
55837615,06:33:00,06:33:00,900,2,,
55837616,06:56:00,06:56:00,,1,,80000
55837616,07:17:00,07:17:00,334,2,,
55837617,12:38:00,12:38:00,,1,,80000
55837617,12:50:00,12:50:00,6551,2,,
55837618,05:53:00,05:53:00,,1,,80000
55837618,06:20:00,06:20:00,8178,2,,
55837619,13:08:00,13:08:00,,1,,80000
55837619,13:20:00,13:20:00,111,2,,
55837620,10:45:00,10:45:00,8178,1,,
55837620,11:12:00,11:12:00,,2,,80000
55837621,06:21:00,06:21:00,,1,,80000
55837621,06:45:00,06:45:00,1026,2,,
55837622,10:06:00,10:06:00,,1,,80000
55837622,10:10:00,10:10:00,35201,2,,
55837623,09:14:00,09:14:00,13,1,,
55837623,09:21:00,09:21:00,,2,,80000
55837624,06:56:00,06:56:00,,1,,80000
55837624,07:00:00,07:00:00,13,2,,
55837625,08:20:00,08:20:00,13,1,,
55837625,08:36:00,08:36:00,17862,2,,
55837626,07:41:00,07:41:00,,1,,80000
55837626,07:45:00,07:45:00,13,2,,
55837627,13:15:00,13:15:00,,1,,80000
55837627,13:30:00,13:30:00,178,2,,
55837628,08:46:00,08:46:00,17861,1,,
55837628,08:53:00,08:53:00,64000,2,,
55837629,07:03:00,07:03:00,,1,,80000
55837629,07:15:00,07:15:00,33,2,,
55837630,16:28:00,16:28:00,33,1,,
55837630,16:37:00,16:37:00,,2,,80000
55837631,07:59:00,07:59:00,,1,,80000
55837631,08:15:00,08:15:00,64000,2,,
55837632,07:58:00,07:58:00,,1,,80000
55837632,08:15:00,08:15:00,899,2,,
55837633,08:02:00,08:02:00,,1,,80000
55837633,08:23:00,08:23:00,17863,2,,
55837634,07:43:00,07:43:00,,1,,80000
55837634,07:55:00,07:55:00,33,2,,
55837635,13:36:00,13:36:00,,1,,80000
55837635,13:40:00,13:40:00,150,2,,
55837636,12:15:00,12:15:00,33,1,,
55837636,12:24:00,12:24:00,,2,,80000
55837637,16:50:00,16:50:00,150,1,,
55837637,16:53:00,16:53:00,,2,,80000
55837638,08:09:00,08:09:00,,1,,80000
55837638,08:30:00,08:30:00,17863,2,,
55837639,07:07:00,07:07:00,,1,,80000
55837639,07:23:00,07:23:00,64,2,,
55837640,08:24:00,08:24:00,64,1,,
55837640,08:33:00,08:33:00,17863,2,,
55837641,07:28:00,07:28:00,,1,,80000
55837641,07:40:00,07:40:00,111,2,,
55837642,09:14:00,09:14:00,142,1,,
55837642,09:35:00,09:35:00,17863,2,,
55837643,08:56:00,08:56:00,,1,,80000
55837643,09:00:00,09:00:00,13,2,,
55837644,07:24:00,07:24:00,,1,,80000
55837644,07:45:00,07:45:00,334,2,,
55837645,08:39:00,08:39:00,,1,,80000
55837645,09:00:00,09:00:00,17863,2,,
55837646,17:06:00,17:06:00,33,1,,
55837646,17:15:00,17:15:00,,2,,80000
55837647,08:14:00,08:14:00,,1,,80000
55837647,08:35:00,08:35:00,17863,2,,
55837648,13:14:00,13:14:00,,1,,80000
55837648,13:26:00,13:26:00,33,2,,
55837649,17:07:00,17:07:00,16535,1,,
55837649,17:16:00,17:16:00,,2,,80000
55837650,12:21:00,12:21:00,,1,,80000
55837650,12:25:00,12:25:00,150,2,,
55837651,11:20:00,11:20:00,150,1,,
55837651,11:23:00,11:23:00,,2,,80000
55837652,17:15:00,17:15:00,150,1,,
55837652,17:18:00,17:18:00,,2,,80000
55837653,08:16:00,08:16:00,,1,,80000
55837653,08:37:00,08:37:00,334,2,,
55837654,08:01:00,08:01:00,,1,,80000
55837654,08:05:00,08:05:00,13,2,,
55837655,12:37:00,12:37:00,875,1,,
55837655,13:08:00,13:08:00,,2,,80000
55837656,10:17:00,10:17:00,16535,1,,
55837656,10:34:00,10:34:00,900,2,,
55837657,08:49:00,08:49:00,,1,,80000
55837657,09:05:00,09:05:00,64,2,,
55837658,08:51:00,08:51:00,,1,,80000
55837658,09:15:00,09:15:00,903,2,,
55837659,13:22:00,13:22:00,903,1,,
55837659,13:46:00,13:46:00,,2,,80000
55837660,08:21:00,08:21:00,,1,,80000
55837660,08:25:00,08:25:00,13,2,,
55837661,12:17:00,12:17:00,,1,,80000
55837661,12:45:00,12:45:00,875,2,,
55837662,18:02:00,18:02:00,13,1,,
55837662,18:09:00,18:09:00,,2,,80000
55837663,18:07:00,18:07:00,900,1,,
55837663,18:28:00,18:28:00,,2,,80000
55837664,08:53:00,08:53:00,,1,,80000
55837664,09:09:00,09:09:00,64000,2,,
55837665,09:37:00,09:37:00,,1,,80000
55837665,09:58:00,09:58:00,17862,2,,
55837666,18:49:00,18:49:00,150,1,,
55837666,18:52:00,18:52:00,,2,,80000
55837667,09:56:00,09:56:00,,1,,80000
55837667,10:00:00,10:00:00,13,2,,
55837668,18:45:00,18:45:00,13,1,,
55837668,18:52:00,18:52:00,,2,,80000
55837669,10:02:00,10:02:00,,1,,80000
55837669,10:23:00,10:23:00,334,2,,
55837670,15:12:00,15:12:00,,1,,80000
55837670,15:40:00,15:40:00,875,2,,
55837671,09:48:00,09:48:00,,1,,80000
55837671,10:00:00,10:00:00,33,2,,
55837672,10:36:00,10:36:00,,1,,80000
55837672,10:52:00,10:52:00,64000,2,,
55837673,20:21:00,20:21:00,33,1,,
55837673,20:30:00,20:30:00,,2,,80000
55837674,11:55:00,11:55:00,,1,,80000
55837674,12:22:00,12:22:00,8178,2,,
55837675,16:38:00,16:38:00,,1,,80000
55837675,16:50:00,16:50:00,33,2,,
55837676,15:17:00,15:17:00,8178,1,,
55837676,15:44:00,15:44:00,,2,,80000
55837677,11:50:00,11:50:00,,1,,80000
55837677,12:06:00,12:06:00,64000,2,,
55837678,17:03:00,17:03:00,,1,,80000
55837678,17:15:00,17:15:00,33,2,,
55837679,17:26:00,17:26:00,17861,1,,
55837679,17:42:00,17:42:00,,2,,80000
55837680,12:28:00,12:28:00,,1,,80000
55837680,12:40:00,12:40:00,111,2,,
55837681,21:12:00,21:12:00,33,1,,
55837681,21:21:00,21:21:00,,2,,80000
55837682,11:48:00,11:48:00,,1,,80000
55837682,12:00:00,12:00:00,111,2,,
55837683,18:56:00,18:56:00,,1,,80000
55837683,19:00:00,19:00:00,13,2,,
55837684,21:17:00,21:17:00,13,1,,
55837684,21:24:00,21:24:00,,2,,80000
55837685,21:09:00,21:09:00,899,1,,
55837685,21:29:00,21:29:00,,2,,80000
55837686,16:54:00,16:54:00,,1,,80000
55837686,16:58:00,16:58:00,150,2,,
55837687,21:33:00,21:33:00,178,1,,
55837687,21:46:00,21:46:00,,2,,80000
55837688,12:46:00,12:46:00,,1,,80000
55837688,12:50:00,12:50:00,150,2,,
55837689,21:37:00,21:37:00,64,1,,
55837689,21:52:00,21:52:00,,2,,80000
55837690,21:43:00,21:43:00,64000,1,,
55837690,21:58:00,21:58:00,,2,,80000
55837691,20:17:00,20:17:00,13,1,,
55837691,20:28:00,20:28:00,33,2,,
55837692,21:53:00,21:53:00,33,1,,
55837692,22:02:00,22:02:00,,2,,80000
55837693,12:32:00,12:32:00,,1,,80000
55837693,13:00:00,13:00:00,875,2,,
55837694,20:06:00,20:06:00,,1,,80000
55837694,20:10:00,20:10:00,13,2,,
55837695,18:21:00,18:21:00,13,1,,
55837695,18:28:00,18:28:00,,2,,80000
55837696,21:57:00,21:57:00,13,1,,
55837696,22:04:00,22:04:00,,2,,80000
55837697,22:04:00,22:04:00,13,1,,
55837697,22:09:00,22:09:00,,2,,80000
55837698,21:58:00,21:58:00,64000,1,,
55837698,22:13:00,22:13:00,,2,,80000
55837699,13:11:00,13:11:00,,1,,80000
55837699,13:15:00,13:15:00,150,2,,
55837700,17:44:00,17:44:00,,1,,80000
55837700,17:48:00,17:48:00,150,2,,
55837701,16:25:00,16:25:00,150,1,,
55837701,16:28:00,16:28:00,,2,,80000
55837702,22:12:00,22:12:00,150,1,,
55837702,22:15:00,22:15:00,,2,,80000
55837703,13:23:00,13:23:00,,1,,80000
55837703,13:35:00,13:35:00,33,2,,
55837704,22:16:00,22:16:00,33,1,,
55837704,22:24:00,22:24:00,,2,,80000
55837705,22:13:00,22:13:00,64000,1,,
55837705,22:24:00,22:24:00,,2,,80000
55837706,22:28:00,22:28:00,64000,1,,
55837706,22:39:00,22:39:00,,2,,80000
55837707,22:32:00,22:32:00,17863,1,,
55837707,22:44:00,22:44:00,,2,,80000
55837708,22:37:00,22:37:00,33,1,,
55837708,22:45:00,22:45:00,,2,,80000
55837709,13:06:00,13:06:00,,1,,80000
55837709,13:30:00,13:30:00,903,2,,
55837710,16:58:00,16:58:00,,1,,80000
55837710,17:10:00,17:10:00,16535,2,,
55837711,22:42:00,22:42:00,17861,1,,
55837711,22:54:00,22:54:00,,2,,80000
55837712,14:58:00,14:58:00,,1,,80000
55837712,15:25:00,15:25:00,8178,2,,
55837713,19:39:00,19:39:00,8178,1,,
55837713,20:06:00,20:06:00,,2,,80000
55837714,22:46:00,22:46:00,33,1,,
55837714,22:54:00,22:54:00,,2,,80000
55837715,23:15:00,23:15:00,64,1,,
55837715,23:26:00,23:26:00,,2,,80000
55837716,14:36:00,14:36:00,,1,,80000
55837716,15:00:00,15:00:00,903,2,,
55837717,24:38:00,24:38:00,17861,1,,
55837717,24:50:00,24:50:00,,2,,80000
55837718,14:58:00,14:58:00,,1,,80000
55837718,15:10:00,15:10:00,6551,2,,
55837719,24:58:00,24:58:00,64,1,,
55837719,25:09:00,25:09:00,,2,,80000
55837720,25:06:00,25:06:00,150,1,,
55837720,25:09:00,25:09:00,,2,,80000
55837721,25:03:00,25:03:00,142,1,,
55837721,25:12:00,25:12:00,,2,,80000
55837722,15:18:00,15:18:00,,1,,80000
55837722,15:30:00,15:30:00,111,2,,
55837723,24:56:00,24:56:00,900,1,,
55837723,25:15:00,25:15:00,,2,,80000
55837724,25:11:00,25:11:00,64000,1,,
55837724,25:22:00,25:22:00,,2,,80000
55837725,25:04:00,25:04:00,22549,1,,
55837725,25:23:00,25:23:00,,2,,80000
55837726,25:16:00,25:16:00,64,1,,
55837726,25:27:00,25:27:00,,2,,80000
55837727,16:58:00,16:58:00,,1,,80000
55837727,17:15:00,17:15:00,899,2,,
55837728,22:34:00,22:34:00,,1,,80000
55837728,22:43:00,22:43:00,33,2,,
55837729,25:14:00,25:14:00,900,1,,
55837729,25:33:00,25:33:00,,2,,80000
55837730,25:21:00,25:21:00,11531,1,,
55837730,25:37:00,25:37:00,,2,,80000
55837731,25:30:00,25:30:00,33,1,,
55837731,25:38:00,25:38:00,,2,,80000
55837732,16:43:00,16:43:00,,1,,80000
55837732,16:55:00,16:55:00,111,2,,
55837733,22:19:00,22:19:00,,1,,80000
55837733,22:31:00,22:31:00,64000,2,,
55837734,25:31:00,25:31:00,64,1,,
55837734,25:42:00,25:42:00,,2,,80000
55837735,22:01:00,22:01:00,,1,,80000
55837735,22:05:00,22:05:00,13,2,,
55837736,25:24:00,25:24:00,22549,1,,
55837736,25:43:00,25:43:00,,2,,80000
55837737,22:41:00,22:41:00,,1,,80000
55837737,23:00:00,23:00:00,110,2,,
55837738,25:35:00,25:35:00,17861,1,,
55837738,25:47:00,25:47:00,,2,,80000
55837739,25:37:00,25:37:00,22549,1,,
55837739,25:56:00,25:56:00,,2,,80000
55837740,19:45:00,19:45:00,13,1,,
55837740,19:52:00,19:52:00,,2,,80000
55840799,24:40:00,24:40:00,178,1,,
55840799,24:44:00,24:44:00,175,2,,
55840821,04:58:00,04:58:00,64000,1,,
55840821,05:18:00,05:18:00,334,2,,
55840822,04:58:00,04:58:00,7096,1,,
55840822,05:19:00,05:19:00,334,2,,
55840823,03:33:00,03:33:00,64000,1,,
55840823,03:56:00,03:56:00,18511,2,,
55840824,04:12:00,04:12:00,64000,1,,
55840824,04:35:00,04:35:00,18511,2,,
55840825,04:28:00,04:28:00,7096,1,,
55840825,04:49:00,04:49:00,334,2,,
55840836,06:13:00,06:13:00,117,1,,
55840836,06:28:00,06:28:00,33,2,,
55840961,17:57:00,17:57:00,150,1,,
55840961,18:00:00,18:00:00,,2,,80000
55840962,11:21:00,11:21:00,33,1,,
55840962,11:40:00,11:40:00,900,2,,
55840963,10:33:00,10:33:00,323,1,,
55840963,10:53:00,10:53:00,,2,,80000
55840964,12:43:00,12:43:00,,1,,80000
55840964,13:04:00,13:04:00,334,2,,
55840965,21:01:00,21:01:00,17861,1,,
55840965,21:17:00,21:17:00,,2,,80000
55840966,09:06:00,09:06:00,33,1,,
55840966,09:15:00,09:15:00,,2,,80000
55840967,20:38:00,20:38:00,,1,,80000
55840967,20:59:00,20:59:00,17863,2,,
55840968,12:09:00,12:09:00,150,1,,
55840968,12:12:00,12:12:00,,2,,80000
55840969,21:42:00,21:42:00,33,1,,
55840969,21:51:00,21:51:00,,2,,80000
55840970,14:24:00,14:24:00,8178,1,,
55840970,14:51:00,14:51:00,,2,,80000
55840971,19:25:00,19:25:00,13,1,,
55840971,19:32:00,19:32:00,,2,,80000
55840972,09:53:00,09:53:00,8178,1,,
55840972,10:20:00,10:20:00,,2,,80000
55840973,17:11:00,17:11:00,142,1,,
55840973,17:23:00,17:23:00,,2,,80000
55840974,22:16:00,22:16:00,899,1,,
55840974,22:29:00,22:29:00,64000,2,,
55840975,09:13:00,09:13:00,17861,1,,
55840975,09:20:00,09:20:00,64000,2,,
55840976,18:38:00,18:38:00,142,1,,
55840976,18:50:00,18:50:00,,2,,80000
55840977,17:56:00,17:56:00,142,1,,
55840977,18:08:00,18:08:00,,2,,80000
55840978,20:08:00,20:08:00,64,1,,
55840978,20:23:00,20:23:00,,2,,80000
55840979,09:00:00,09:00:00,64000,1,,
55840979,09:15:00,09:15:00,,2,,80000
55840980,08:24:00,08:24:00,33,1,,
55840980,08:33:00,08:33:00,,2,,80000
55840981,20:08:00,20:08:00,13,1,,
55840981,20:15:00,20:15:00,,2,,80000
55840982,20:38:00,20:38:00,,1,,80000
55840982,20:59:00,20:59:00,17862,2,,
55840983,06:09:00,06:09:00,,1,,80000
55840983,06:25:00,06:25:00,64,2,,
55840984,07:43:00,07:43:00,,1,,80000
55840984,08:04:00,08:04:00,17862,2,,
55840985,09:34:00,09:34:00,64000,1,,
55840985,09:49:00,09:49:00,,2,,80000
55840986,05:39:00,05:39:00,,1,,80000
55840986,05:55:00,05:55:00,64,2,,
55840987,20:09:00,20:09:00,,1,,80000
55840987,20:30:00,20:30:00,17863,2,,
55840988,08:38:00,08:38:00,323,1,,
55840988,08:58:00,08:58:00,,2,,80000
55840989,08:47:00,08:47:00,17861,1,,
55840989,09:03:00,09:03:00,,2,,80000
55840990,20:45:00,20:45:00,33,1,,
55840990,20:54:00,20:54:00,,2,,80000
55840991,21:37:00,21:37:00,64000,1,,
55840991,21:52:00,21:52:00,,2,,80000
55840992,20:59:00,20:59:00,33,1,,
55840992,21:08:00,21:08:00,,2,,80000
55840993,22:10:00,22:10:00,,1,,80000
55840993,22:26:00,22:26:00,899,2,,
55840994,20:06:00,20:06:00,,1,,80000
55840994,20:10:00,20:10:00,13,2,,
55840995,19:55:00,19:55:00,64,1,,
55840995,20:10:00,20:10:00,,2,,80000
55840996,05:59:00,05:59:00,,1,,80000
55840996,06:18:00,06:18:00,323,2,,
55840997,08:33:00,08:33:00,,1,,80000
55840997,08:45:00,08:45:00,33,2,,
55840998,07:57:00,07:57:00,,1,,80000
55840998,08:18:00,08:18:00,17862,2,,
55840999,21:39:00,21:39:00,150,1,,
55840999,21:42:00,21:42:00,,2,,80000
55841000,19:36:00,19:36:00,17861,1,,
55841000,19:52:00,19:52:00,,2,,80000
55841001,08:46:00,08:46:00,,1,,80000
55841001,08:50:00,08:50:00,13,2,,
55841002,19:02:00,19:02:00,,1,,80000
55841002,19:21:00,19:21:00,323,2,,
55841003,10:33:00,10:33:00,33,1,,
55841003,10:42:00,10:42:00,,2,,80000
55841004,10:43:00,10:43:00,,1,,80000
55841004,11:00:00,11:00:00,899,2,,
55841005,07:35:00,07:35:00,,1,,80000
55841005,07:56:00,07:56:00,334,2,,
55841006,08:30:00,08:30:00,178,1,,
55841006,08:43:00,08:43:00,,2,,80000
55841007,20:22:00,20:22:00,64000,1,,
55841007,20:37:00,20:37:00,,2,,80000
55841008,14:55:00,14:55:00,142,1,,
55841008,15:07:00,15:07:00,,2,,80000
