route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,bikes_allowed
Green-D,LRV42018-hlb48016-Saturday-01-F,38095761-F0,Government Center,,1,B852_-68-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095761-F1,Kenmore (Shuttle),,1,B852_-68-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095761-F2,Government Center,,1,B852_-68-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095762-F0,Government Center,,1,B852_-59-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095762-F1,Kenmore (Shuttle),,1,B852_-59-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095762-F2,Government Center,,1,B852_-59-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095763-F0,Government Center,,1,B852_-72-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095763-F1,Kenmore (Shuttle),,1,B852_-72-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095763-F2,Government Center,,1,B852_-72-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095765-F0,Government Center,,1,B852_-64-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095765-F1,Kenmore (Shuttle),,1,B852_-64-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095765-F2,Government Center,,1,B852_-64-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095781-F0,Government Center,,1,B852_-72-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095781-F1,Kenmore (Shuttle),,1,B852_-72-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095781-F2,Government Center,,1,B852_-72-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095786-F0,Government Center,,1,B852_-64-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095786-F1,Kenmore (Shuttle),,1,B852_-64-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095786-F2,Government Center,,1,B852_-64-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095787-F0,Government Center,,1,B852_-60-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095787-F1,Kenmore (Shuttle),,1,B852_-60-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095787-F2,Government Center,,1,B852_-60-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095788-F0,Government Center,,1,B852_-69-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095788-F1,Kenmore (Shuttle),,1,B852_-69-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095788-F2,Government Center,,1,B852_-69-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095790-F0,Government Center,,1,B852_-72-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095790-F1,Kenmore (Shuttle),,1,B852_-72-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095790-F2,Government Center,,1,B852_-72-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095791-F0,Government Center,,1,B852_-69-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095791-F1,Kenmore (Shuttle),,1,B852_-69-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095791-F2,Government Center,,1,B852_-69-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095792-F0,Government Center,,1,B852_-64-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095792-F1,Kenmore (Shuttle),,1,B852_-64-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095792-F2,Government Center,,1,B852_-64-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095793-F0,Government Center,,1,B852_-67-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095793-F1,Kenmore (Shuttle),,1,B852_-67-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095793-F2,Government Center,,1,B852_-67-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095794-F0,Government Center,,1,B852_-62-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095794-F1,Kenmore (Shuttle),,1,B852_-62-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095794-F2,Government Center,,1,B852_-62-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095795-F0,Government Center,,1,B852_-74-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095795-F1,Kenmore (Shuttle),,1,B852_-74-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095795-F2,Government Center,,1,B852_-74-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095796-F0,Government Center,,1,B852_-74-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095796-F1,Kenmore (Shuttle),,1,B852_-74-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095796-F2,Government Center,,1,B852_-74-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095797-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095797-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095797-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095798-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095798-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095798-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095799-F0,Government Center,,1,B852_-72-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095799-F1,Kenmore (Shuttle),,1,B852_-72-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095799-F2,Government Center,,1,B852_-72-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095805-F0,Government Center,,1,B852_-61-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095805-F1,Kenmore (Shuttle),,1,B852_-61-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095805-F2,Government Center,,1,B852_-61-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095806-F0,Government Center,,1,B852_-71-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095806-F1,Kenmore (Shuttle),,1,B852_-71-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095806-F2,Government Center,,1,B852_-71-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095807-F0,Government Center,,1,B852_-64-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095807-F1,Kenmore (Shuttle),,1,B852_-64-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095807-F2,Government Center,,1,B852_-64-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095808-F0,Government Center,,1,B852_-69-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095808-F1,Kenmore (Shuttle),,1,B852_-69-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095808-F2,Government Center,,1,B852_-69-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095809-F0,Government Center,,1,B852_-59-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095809-F1,Kenmore (Shuttle),,1,B852_-59-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095809-F2,Government Center,,1,B852_-59-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095810-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095810-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095810-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095811-F0,Government Center,,1,B852_-60-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095811-F1,Kenmore (Shuttle),,1,B852_-60-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095811-F2,Government Center,,1,B852_-60-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095812-F0,Government Center,,1,B852_-71-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095812-F1,Kenmore (Shuttle),,1,B852_-71-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095812-F2,Government Center,,1,B852_-71-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095813-F0,Government Center,,1,B852_-67-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095813-F1,Kenmore (Shuttle),,1,B852_-67-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095813-F2,Government Center,,1,B852_-67-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095814-F0,Government Center,,1,B852_-71-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095814-F1,Kenmore (Shuttle),,1,B852_-71-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095814-F2,Government Center,,1,B852_-71-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095815-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095815-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095815-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095817-F0,Government Center,,1,B852_-71-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095817-F1,Kenmore (Shuttle),,1,B852_-71-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095817-F2,Government Center,,1,B852_-71-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095818-F0,Government Center,,1,B852_-72-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095818-F1,Kenmore (Shuttle),,1,B852_-72-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095818-F2,Government Center,,1,B852_-72-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095821-F0,Government Center,,1,B852_-71-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095821-F1,Kenmore (Shuttle),,1,B852_-71-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095821-F2,Government Center,,1,B852_-71-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095822-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095822-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095822-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095826-F0,Government Center,,1,B852_-67-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095826-F1,Kenmore (Shuttle),,1,B852_-67-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095826-F2,Government Center,,1,B852_-67-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095827-F0,Government Center,,1,B852_-70-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095827-F1,Kenmore (Shuttle),,1,B852_-70-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095827-F2,Government Center,,1,B852_-70-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095828-F0,Government Center,,1,B852_-69-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095828-F1,Kenmore (Shuttle),,1,B852_-69-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095828-F2,Government Center,,1,B852_-69-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095829-F0,Government Center,,1,B852_-68-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095829-F1,Kenmore (Shuttle),,1,B852_-68-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095829-F2,Government Center,,1,B852_-68-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095830-F0,Government Center,,1,B852_-67-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095830-F1,Kenmore (Shuttle),,1,B852_-67-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095830-F2,Government Center,,1,B852_-67-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095831-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095831-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095831-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095832-F0,Government Center,,1,B852_-64-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095832-F1,Kenmore (Shuttle),,1,B852_-64-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095832-F2,Government Center,,1,B852_-64-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095834-F0,Government Center,,1,B852_-62-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095834-F1,Kenmore (Shuttle),,1,B852_-62-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095834-F2,Government Center,,1,B852_-62-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095835-F0,Government Center,,1,B852_-59-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095835-F1,Kenmore (Shuttle),,1,B852_-59-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095835-F2,Government Center,,1,B852_-59-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095836-F0,Government Center,,1,B852_-70-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095836-F1,Kenmore (Shuttle),,1,B852_-70-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095836-F2,Government Center,,1,B852_-70-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095837-F0,Government Center,,1,B852_-65-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095837-F1,Kenmore (Shuttle),,1,B852_-65-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095837-F2,Government Center,,1,B852_-65-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095838-F0,Government Center,,1,B852_-70-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095838-F1,Kenmore (Shuttle),,1,B852_-70-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095838-F2,Government Center,,1,B852_-70-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095839-F0,Government Center,,1,B852_-64-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095839-F1,Kenmore (Shuttle),,1,B852_-64-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095839-F2,Government Center,,1,B852_-64-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095840-F0,Government Center,,1,B852_-60-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095840-F1,Kenmore (Shuttle),,1,B852_-60-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095840-F2,Government Center,,1,B852_-60-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095841-F0,Government Center,,1,B852_-62-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095841-F1,Kenmore (Shuttle),,1,B852_-62-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095841-F2,Government Center,,1,B852_-62-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095842-F0,Government Center,,1,B852_-71-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095842-F1,Kenmore (Shuttle),,1,B852_-71-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095842-F2,Government Center,,1,B852_-71-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095845-F0,Government Center,,1,B852_-68-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095845-F1,Kenmore (Shuttle),,1,B852_-68-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095845-F2,Government Center,,1,B852_-68-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095846-F0,Government Center,,1,B852_-67-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095846-F1,Kenmore (Shuttle),,1,B852_-67-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095846-F2,Government Center,,1,B852_-67-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095862-F0,Government Center,,1,B852_-70-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095862-F1,Kenmore (Shuttle),,1,B852_-70-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095862-F2,Government Center,,1,B852_-70-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095885-F0,Government Center,,1,B852_-63-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095885-F1,Kenmore (Shuttle),,1,B852_-63-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095885-F2,Government Center,,1,B852_-63-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095898-F0,Government Center,,1,B852_-63-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095898-F1,Kenmore (Shuttle),,1,B852_-63-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095898-F2,Government Center,,1,B852_-63-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095911-F0,Government Center,,1,B852_-63-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095911-F1,Kenmore (Shuttle),,1,B852_-63-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095911-F2,Government Center,,1,B852_-63-1-F2,852_0012,1,,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095924-F0,Government Center,,1,B852_-63-1-F0,852_0012,1,,
Shuttle019,LRV42018-hlb48016-Saturday-01-F,38095924-F1,Kenmore (Shuttle),,1,B852_-63-1-F1,BrooklineHillsToKenmore-S,1,3,
Green-D,LRV42018-hlb48016-Saturday-01-F,38095924-F2,Government Center,,1,B852_-63-1-F2,852_0012,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094753-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094757-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094761-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094766-F,Park Street,,1,B813_-10-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094780-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094783-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094787-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094811-F,Park Street,,1,B813_-10-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094830-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094852-F,Park Street,,1,B813_-10-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094856-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094872-F,Park Street,,1,B813_-10-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094885-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094900-F,Park Street,,1,B813_-10-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094901-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094911-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094930-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094941-F,Park Street,,1,B813_-10-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094942-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094945-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094961-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094980-F,Park Street,,1,B813_-12-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38094984-F,Park Street,,1,B813_-2-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095029-F,Park Street,,1,B813_-16-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095030-F,Park Street,,1,B813_-4-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095031-F,Park Street,,1,B813_-5-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095032-F,Park Street,,1,B813_-7-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095033-F,Park Street,,1,B813_-8-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095034-F,Park Street,,1,B813_-15-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095035-F,Park Street,,1,B813_-16-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095036-F,Park Street,,1,B813_-1-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095037-F,Park Street,,1,B813_-4-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095038-F,Park Street,,1,B813_-5-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095039-F,Park Street,,1,B813_-7-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095040-F,Park Street,,1,B813_-8-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095042-F,Park Street,,1,B813_-15-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095043-F,Park Street,,1,B813_-16-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095044-F,Park Street,,1,B813_-1-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095046-F,Park Street,,1,B813_-4-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095047-F,Park Street,,1,B813_-5-1.0-F,813_0004,1,,
Green-B,LRV42018-hlb48016-Saturday-01-F,38095048-F,Park Street,,1,B813_-7-1.0-F,813_0004,1,,
